,Nr,an_num_mean,an_num_std,s
0,32,0.4863703125,0.00533257646709,1
1,32,0.2885946875,0.00745329917904,2
2,32,0.176993125,0.00904914790101,4
3,32,0.1238165625,0.0110658688682,10
4,32,0.083386875,0.0120593888313,21
5,32,0.04170625,0.0100976648755,46
6,32,0.0135975,0.00589797369865,100
7,32,0.0024134375,0.00207811153661,215
8,32,0.0002165625,0.00032397539813,464
9,32,8.75e-06,2.11763429326e-05,1000
