,Nr,an_num_mean,an_num_std,s
0,32,0.436825625,0.00316964207118,1
1,32,0.2223553125,0.00487506409213,2
2,32,0.096634375,0.00577575424593,4
3,32,0.0441459375,0.00585356454403,10
4,32,0.019971875,0.0044770633773,21
5,32,0.005675625,0.00243838309324,46
6,32,0.0009665625,0.000890107470249,100
7,32,9.1875e-05,0.00013902422226,215
8,32,5.3125e-06,1.61988377284e-05,464
9,32,0.0,0.0,1000
